ds,Product,State,actual_count,topic,topic_count,topic_keywords,topic_interpretation,year,month_num,forecast_count,model
2022-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,7,,
2022-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,8,,
2022-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,10,,
2023-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,5,,
2023-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,6,,
2023-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,7,,
2023-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,8,,
2024-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,2,,
2024-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,3,,
2024-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,4,,
2024-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,6,,
2024-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,9,,
2024-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,10,,
2024-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,12,,
2025-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,20.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,1,,
2025-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,2,,
2025-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,3,,
2025-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,5,,
2025-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,6,,
2025-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,7,,
2025-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2025,8,2.25,SARIMA
2025-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2025,9,1.2500000000000004,SARIMA
2025-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2025,10,1.2500000000000004,SARIMA
2025-11-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2025,11,1.2500000000000004,SARIMA
2025-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2025,12,2.25,SARIMA
2026-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2026,1,1.2500000000000004,SARIMA
2026-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2026,2,1.2500000000000004,SARIMA
2026-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2026,3,3.25,SARIMA
2026-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2026,4,1.25,SARIMA
2026-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2026,5,1.25,SARIMA
2026-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2026,6,2.25,SARIMA
2026-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",NM,,,,,,2026,7,1.25,SARIMA
2020-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2020,12,,
2021-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,3,,
2021-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,5,,
2021-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,6,,
2021-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,7,,
2021-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,10,,
2022-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,2,,
2022-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,3,,
2022-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,4,,
2022-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,5,,
2022-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,7,,
2022-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,8,,
2022-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,9,,
2022-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,10,,
2022-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,12,,
2023-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,2,,
2023-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,3,,
2023-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,4,,
2023-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,7,,
2023-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,8,,
2023-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,10,,
2023-11-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,11,,
2024-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,1,,
2024-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,4,,
2024-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,5,,
2024-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,7,,
2024-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,8,,
2024-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,9,,
2024-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,5.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,10,,
2024-11-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,11,,
2025-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,74.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,1,,
2025-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,7.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,2,,
2025-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,5.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,4,,
2025-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,5,,
2025-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,6,,
2025-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,7,,
2025-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,8,,
2025-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2025,9,2.537053541134034,SARIMA
2025-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2025,10,2.2036947202353776,SARIMA
2025-11-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2025,11,2.537053541134034,SARIMA
2025-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2025,12,3.537130003830004,SARIMA
2026-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2026,1,2.537022867873098,SARIMA
2026-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2026,2,3.037030425960148,SARIMA
2026-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2026,3,2.2870344254600417,SARIMA
2026-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2026,4,4.5370991104230445,SARIMA
2026-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2026,5,3.5370686573081325,SARIMA
2026-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2026,6,2.537053541134034,SARIMA
2026-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2026,7,2.537053541134034,SARIMA
2026-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",OK,,,,,,2026,8,3.254646953447499,SARIMA
2020-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,4.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2020,12,,
2021-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,1,,
2021-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,2,,
2021-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,3,,
2021-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,4,,
2021-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,5,,
2021-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,6,,
2021-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,7,,
2021-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,8,,
2021-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2021,12,,
2022-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,1,,
2022-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,2,,
2022-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,3,,
2022-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,4,,
2022-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,5,,
2022-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,4.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,6,,
2022-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,7,,
2022-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,9,,
2022-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2022,12,,
2023-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,1,,
2023-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,2,,
2023-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,3,,
2023-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,4,,
2023-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,5,,
2023-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,6,,
2023-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,8,,
2023-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,9,,
2023-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,6.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,10,,
2023-11-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,11,,
2023-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,8.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2023,12,,
2024-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,1,,
2024-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,2,,
2024-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,3,,
2024-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,5.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,4,,
2024-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,5,,
2024-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,6,,
2024-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,5.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,7,,
2024-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,4.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,8,,
2024-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,9,,
2024-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,10,,
2024-11-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,11,,
2024-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,3.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2024,12,,
2025-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,214.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,1,,
2025-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,41.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,2,,
2025-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,17.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,3,,
2025-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,7.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,4,,
2025-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,5.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,5,,
2025-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,7.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,6,,
2025-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,6.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,7,,
2025-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,6.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,8,,
2025-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,1.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,9,,
2025-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,2.0,11.0,318.0,"resolution, app, cash, unfair, fincial",Cash App / mobile payment disputes,2025,10,,
2025-11-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2025,11,3.864005382755242,SARIMA
2025-12-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2025,12,3.836285166260496,SARIMA
2026-01-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,1,3.836285166260496,SARIMA
2026-02-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,2,3.836285166260496,SARIMA
2026-03-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,3,3.836285166260496,SARIMA
2026-04-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,4,3.836285166260496,SARIMA
2026-05-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,5,3.836285166260496,SARIMA
2026-06-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,6,3.836285166260496,SARIMA
2026-07-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,7,3.836285166260496,SARIMA
2026-08-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,8,3.836285166260496,SARIMA
2026-09-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,9,3.836285166260496,SARIMA
2026-10-01,"MONEY TRANSFER, VIRTUAL CURRENCY, OR MONEY SERVICE",SC,,,,,,2026,10,3.836285166260496,SARIMA
2020-11-01,MORTGAGE,AL,1.0,6.0,495.0,"mortgage, loan, we, was, escrow",Mortgage / escrow account issues,2020,11,,
2020-12-01,MORTGAGE,AL,1.0,6.0,495.0,"mortgage, loan, we, was, escrow",Mortgage / escrow account issues,2020,12,,
